episode,resultado
285899,choque
285972,llegada
286006,llegada
286019,llegada
286040,llegada
286079,llegada
286163,choque
286179,llegada
286208,llegada
286218,llegada
286251,llegada
286266,llegada
286392,llegada
286406,llegada
286438,llegada
286464,llegada
286471,llegada
286492,llegada
286551,choque
286604,llegada
286678,llegada
286694,llegada
286705,llegada
286711,llegada
286770,llegada
286792,choque
286824,llegada
286828,choque
286848,llegada
286873,llegada
286900,llegada
286904,llegada
286952,choque
286965,llegada
286975,llegada
287026,llegada
287048,llegada
287074,llegada
287109,choque
287133,llegada
287157,llegada
287206,llegada
287245,llegada
287258,llegada
287271,llegada
287298,choque
287355,llegada
287401,llegada
287439,llegada
287453,llegada
287466,llegada
287509,llegada
287534,llegada
287550,llegada
287587,choque
287601,choque
287632,llegada
287703,llegada
287715,llegada
287728,llegada
287768,llegada
287845,llegada
287904,llegada
287937,llegada
287950,choque
288058,llegada
288071,llegada
288094,llegada
288190,llegada
288214,llegada
288280,llegada
288316,llegada
288351,llegada
288353,choque
288429,llegada
288474,llegada
288563,llegada
288701,choque
288771,llegada
288779,llegada
288784,llegada
288813,choque
288837,llegada
288851,llegada
288943,llegada
289021,llegada
289060,llegada
289064,llegada
289113,llegada
289117,llegada
289123,llegada
289204,llegada
289233,llegada
289250,llegada
289256,llegada
289322,llegada
289337,llegada
289339,choque
289360,llegada
289399,llegada
289422,llegada
289540,llegada
289609,llegada
289653,choque
289758,llegada
289796,llegada
289828,llegada
289851,llegada
289904,llegada
289933,llegada
289975,llegada
289987,llegada
290004,llegada
290064,llegada
290163,llegada
290170,llegada
290182,llegada
290189,llegada
290238,llegada
290268,llegada
290292,llegada
290306,llegada
290355,llegada
290408,llegada
290446,llegada
290480,llegada
290532,llegada
290579,llegada
290610,llegada
290664,llegada
290754,llegada
290770,llegada
290806,llegada
290897,llegada
290959,llegada
290960,llegada
290988,llegada
291007,llegada
291079,llegada
291098,llegada
291119,llegada
291140,llegada
291157,choque
291187,llegada
291210,llegada
291293,llegada
291375,llegada
291444,llegada
291473,llegada
291492,llegada
291504,llegada
291525,choque
291534,llegada
291557,llegada
291614,llegada
291675,llegada
291716,llegada
291772,llegada
291795,llegada
291819,choque
291831,llegada
291883,llegada
291966,llegada
291971,llegada
292050,llegada
292072,llegada
292092,llegada
292107,llegada
292165,llegada
292172,llegada
292177,llegada
292194,llegada
292218,llegada
292249,choque
292350,llegada
292379,llegada
292408,llegada
292451,llegada
292461,llegada
292538,llegada
292558,choque
292654,choque
292671,llegada
292679,choque
292690,choque
292745,llegada
292799,llegada
292809,llegada
292815,choque
292829,llegada
292853,choque
292854,llegada
292919,llegada
292935,llegada
292947,llegada
292966,llegada
292996,llegada
293048,llegada
293091,choque
293108,llegada
293131,llegada
293144,llegada
293166,llegada
293246,choque
293308,llegada
293314,llegada
293374,llegada
293446,llegada
293480,llegada
293497,llegada
293547,llegada
293593,llegada
293623,choque
293681,llegada
293685,llegada
293725,llegada
293751,llegada
293782,llegada
293865,llegada
293919,llegada
293931,llegada
293939,llegada
293964,llegada
293984,choque
294068,llegada
294164,llegada
294179,llegada
294192,llegada
294223,llegada
294230,choque
