episode,resultado
66913,llegada
66926,llegada
66928,llegada
66977,llegada
66991,llegada
67023,llegada
67038,llegada
67043,llegada
67054,llegada
67129,timeout
67147,llegada
67162,llegada
67184,llegada
67230,llegada
67281,llegada
67295,llegada
67317,llegada
67329,choque
67386,llegada
67404,llegada
67414,llegada
67431,llegada
67449,llegada
67466,llegada
67485,llegada
67499,llegada
67527,llegada
67541,llegada
67566,llegada
67597,llegada
67658,llegada
67706,llegada
67723,llegada
67751,llegada
67816,llegada
67867,llegada
67911,choque
67934,llegada
67960,llegada
67977,llegada
68018,llegada
68056,llegada
68081,llegada
68138,choque
68159,llegada
68162,choque
68202,llegada
68227,llegada
68260,llegada
68284,llegada
68304,llegada
68350,llegada
68425,timeout
68453,llegada
68459,llegada
68476,choque
68509,llegada
68527,llegada
68576,llegada
68580,llegada
68592,llegada
68607,llegada
68649,llegada
68655,llegada
68671,llegada
68692,llegada
68719,llegada
68737,llegada
68761,llegada
68782,llegada
68811,llegada
68838,llegada
68861,llegada
68883,choque
68927,llegada
68949,llegada
69024,timeout
69048,llegada
69059,llegada
69100,llegada
69136,llegada
69157,llegada
69179,llegada
69246,llegada
69248,llegada
69277,llegada
69346,llegada
69369,llegada
69408,llegada
69428,llegada
69444,llegada
69473,llegada
69499,llegada
69538,llegada
69553,llegada
69570,llegada
69590,llegada
69633,llegada
69645,llegada
69664,llegada
69695,llegada
69744,llegada
69758,llegada
69787,llegada
69803,llegada
69878,timeout
69927,llegada
69941,llegada
69975,llegada
69997,llegada
70017,llegada
70031,llegada
70043,llegada
70050,llegada
70067,llegada
70071,llegada
70087,llegada
70113,llegada
70153,llegada
70176,llegada
70191,llegada
70209,llegada
70231,llegada
70234,llegada
70245,llegada
70261,llegada
70322,llegada
70344,llegada
70348,llegada
70368,llegada
70383,llegada
70416,llegada
70437,llegada
70468,llegada
70502,llegada
70532,llegada
70551,llegada
70561,choque
70575,llegada
70607,llegada
70614,llegada
70632,llegada
70633,llegada
70669,llegada
70707,llegada
70731,llegada
70752,llegada
70797,llegada
70819,llegada
70837,llegada
70865,llegada
70875,llegada
70887,llegada
70892,llegada
70920,llegada
70949,llegada
70981,llegada
71001,llegada
71008,llegada
71018,choque
71045,llegada
71065,llegada
71072,llegada
71110,llegada
71111,llegada
71142,llegada
71144,llegada
71158,llegada
71192,llegada
71210,llegada
71240,llegada
71260,llegada
71289,llegada
71323,llegada
71338,llegada
71356,llegada
71392,llegada
71410,llegada
71436,llegada
71456,llegada
71484,llegada
71526,llegada
71532,llegada
71541,llegada
71570,llegada
71604,llegada
71618,llegada
71630,llegada
71677,llegada
71700,llegada
71706,llegada
71725,llegada
71737,llegada
71752,llegada
71759,llegada
71780,llegada
71785,llegada
71800,llegada
71801,llegada
71802,llegada
71818,llegada
71838,llegada
71876,llegada
71898,llegada
71917,llegada
71926,llegada
71952,llegada
71980,llegada
72020,llegada
72056,llegada
72069,llegada
72101,llegada
72175,llegada
72211,llegada
72250,llegada
72302,llegada
72317,llegada
72352,llegada
72396,llegada
72437,llegada
72446,llegada
72472,llegada
72492,llegada
72527,llegada
72559,llegada
72569,llegada
72644,llegada
72659,llegada
72688,llegada
72763,timeout
72784,llegada
72801,llegada
72843,llegada
72866,llegada
72879,llegada
72928,llegada
72941,llegada
72960,llegada
72972,llegada
72989,llegada
73025,llegada
73032,choque
73054,llegada
73077,llegada
73088,llegada
73093,llegada
73096,llegada
73116,llegada
73130,llegada
73169,llegada
73177,choque
73206,llegada
73216,choque
73234,llegada
73266,llegada
73280,llegada
73300,llegada
73307,llegada
73319,llegada
73333,llegada
73340,llegada
73348,llegada
73395,llegada
73416,llegada
73431,llegada
73442,llegada
73476,llegada
73500,llegada
73506,choque
73529,llegada
73533,llegada
73536,llegada
73549,llegada
73621,llegada
73631,llegada
73645,llegada
73646,llegada
73679,llegada
73728,llegada
73729,llegada
73770,llegada
73786,llegada
73797,llegada
73813,llegada
73814,llegada
73840,llegada
73871,llegada
73876,choque
73884,llegada
73906,llegada
73936,llegada
73987,llegada
74015,llegada
74077,llegada
74084,llegada
74110,llegada
74146,llegada
74167,llegada
74175,llegada
74227,llegada
74238,llegada
74264,llegada
74298,llegada
74314,llegada
74333,llegada
74391,llegada
74417,llegada
74434,llegada
74439,llegada
74456,llegada
74474,llegada
74485,llegada
74507,llegada
74511,llegada
74534,llegada
74558,llegada
74605,llegada
74632,llegada
74636,llegada
74658,llegada
74704,llegada
74766,llegada
74784,llegada
74795,llegada
74806,llegada
74809,llegada
74830,llegada
74854,llegada
74898,llegada
74908,llegada
74922,llegada
74944,llegada
74961,llegada
74975,llegada
74981,llegada
74998,llegada
75013,llegada
75034,llegada
75050,llegada
75068,llegada
75074,llegada
75091,llegada
75094,llegada
75125,llegada
75157,llegada
75175,llegada
75190,llegada
75224,llegada
75232,llegada
75269,llegada
75320,llegada
75343,llegada
75366,llegada
75379,llegada
75412,llegada
75436,llegada
75456,llegada
75475,llegada
75499,llegada
75554,llegada
75574,llegada
75582,choque
75599,llegada
75626,llegada
75634,choque
75660,llegada
75679,llegada
75689,llegada
75727,llegada
75763,llegada
75771,llegada
75776,llegada
75807,llegada
75849,llegada
75862,llegada
75877,llegada
75918,choque
75935,llegada
75944,llegada
75954,llegada
75957,llegada
76005,llegada
76015,llegada
76032,llegada
76048,llegada
76060,llegada
76078,llegada
76106,llegada
76133,llegada
76145,llegada
76176,llegada
76215,llegada
76232,llegada
76258,llegada
76275,llegada
76290,llegada
76303,llegada
76311,llegada
76326,llegada
76362,llegada
76372,llegada
76434,llegada
76466,llegada
76477,choque
76485,llegada
76560,timeout
76574,llegada
76582,llegada
76609,llegada
76626,llegada
76654,llegada
76686,choque
76691,llegada
76719,llegada
76746,llegada
76801,llegada
76843,llegada
76877,llegada
76896,llegada
76905,llegada
76906,llegada
76921,llegada
76984,llegada
77001,llegada
77010,llegada
