episode,resultado
115113,llegada
115153,llegada
115216,llegada
115241,llegada
115255,llegada
115369,llegada
115436,llegada
115460,llegada
115483,llegada
115534,llegada
115558,llegada
115617,llegada
115656,llegada
115670,llegada
115708,llegada
115742,llegada
115792,llegada
115801,llegada
115817,llegada
115897,llegada
115920,llegada
115963,llegada
116021,llegada
116069,llegada
116148,llegada
116178,llegada
116260,llegada
116294,llegada
116329,llegada
116350,llegada
116366,llegada
116425,llegada
116466,llegada
116483,llegada
116529,llegada
116592,llegada
116620,llegada
116638,llegada
116708,llegada
116717,llegada
116721,llegada
116765,llegada
116878,llegada
116956,llegada
117046,llegada
117162,llegada
117248,llegada
117300,llegada
117372,llegada
117427,llegada
117458,llegada
117515,llegada
117572,llegada
117573,llegada
117598,llegada
117699,llegada
117748,llegada
117786,llegada
117843,llegada
117889,llegada
117959,llegada
118010,llegada
118066,choque
118121,llegada
118163,llegada
118233,llegada
118278,llegada
118329,llegada
118380,llegada
118431,llegada
118471,llegada
118509,llegada
118549,llegada
118620,llegada
118659,llegada
118705,llegada
118772,llegada
118788,llegada
118816,llegada
118864,llegada
118927,llegada
118947,llegada
119132,llegada
119172,llegada
119190,llegada
119297,llegada
119362,llegada
119562,timeout
119602,llegada
119673,llegada
119694,llegada
119793,llegada
119867,llegada
119906,llegada
119913,llegada
119926,llegada
119971,llegada
120034,llegada
120092,llegada
120136,llegada
120157,llegada
120228,llegada
120242,llegada
120275,llegada
120322,llegada
120341,llegada
120373,llegada
120431,llegada
120477,llegada
120555,llegada
120589,llegada
120633,llegada
120704,llegada
120773,llegada
120824,llegada
120889,llegada
120937,llegada
120955,llegada
120991,llegada
121001,choque
121085,llegada
121130,llegada
121144,llegada
121212,llegada
121267,llegada
121282,llegada
121301,llegada
121417,llegada
121481,llegada
121572,llegada
121592,llegada
121619,llegada
121674,llegada
121753,llegada
121794,llegada
121865,llegada
121903,llegada
121921,llegada
121982,llegada
122035,llegada
122079,llegada
122118,llegada
122189,llegada
122234,llegada
122332,llegada
122379,llegada
122431,llegada
122452,llegada
122490,llegada
122522,llegada
122569,llegada
122645,llegada
122698,llegada
122723,llegada
122755,llegada
122782,llegada
122824,llegada
122845,llegada
122897,llegada
122972,llegada
123002,llegada
123094,llegada
123141,llegada
123202,llegada
123232,llegada
123284,llegada
123305,llegada
123340,llegada
123377,llegada
123411,llegada
123445,llegada
123464,llegada
123483,llegada
123496,llegada
123538,llegada
123565,llegada
123615,llegada
123650,llegada
123699,llegada
123733,llegada
123780,llegada
123846,llegada
123888,llegada
123922,llegada
124021,llegada
124085,llegada
124143,llegada
124173,llegada
124220,llegada
124301,llegada
124359,llegada
124401,llegada
124459,llegada
124481,llegada
124604,llegada
124621,llegada
124660,llegada
124727,llegada
124777,llegada
124851,llegada
124880,llegada
124891,llegada
124915,llegada
124966,llegada
125034,llegada
125050,llegada
125094,llegada
125157,llegada
125164,llegada
125237,llegada
125251,llegada
125278,llegada
125312,llegada
125338,llegada
125417,llegada
125477,llegada
125562,llegada
125618,llegada
125625,llegada
125640,llegada
125712,llegada
125750,llegada
125789,llegada
125853,llegada
125877,llegada
125911,llegada
125923,llegada
125941,llegada
125961,llegada
125976,llegada
126176,timeout
126253,llegada
126273,llegada
126343,llegada
126441,llegada
126524,llegada
126539,llegada
126568,llegada
126600,llegada
126671,llegada
126686,llegada
126722,llegada
126792,llegada
126824,llegada
126858,llegada
126928,llegada
126971,llegada
127054,llegada
127106,llegada
127162,llegada
127170,llegada
127190,llegada
127254,llegada
127286,llegada
127335,llegada
127412,llegada
127450,llegada
127505,llegada
127571,llegada
127619,llegada
127652,llegada
127680,llegada
127707,llegada
127748,llegada
127827,llegada
127866,llegada
127907,llegada
127922,llegada
127961,llegada
128006,llegada
128043,llegada
128120,llegada
128143,llegada
128157,llegada
128161,llegada
128205,llegada
128244,llegada
128300,llegada
128402,llegada
128438,llegada
128476,llegada
128529,llegada
128585,llegada
128638,llegada
128707,llegada
128763,llegada
128812,llegada
128829,llegada
128866,llegada
128900,llegada
128907,llegada
128937,llegada
129003,llegada
129046,llegada
129060,llegada
129098,llegada
129155,llegada
129201,llegada
129251,llegada
129280,llegada
129332,llegada
129369,llegada
129422,llegada
129469,llegada
129567,llegada
129598,llegada
129621,llegada
129659,llegada
129728,llegada
129837,llegada
129873,llegada
129968,llegada
130039,llegada
130078,llegada
130101,llegada
130122,llegada
130174,llegada
130199,llegada
130227,llegada
130305,llegada
130354,llegada
130396,llegada
130467,llegada
130553,llegada
130604,llegada
130654,llegada
130681,llegada
130716,llegada
130804,llegada
130877,llegada
130934,llegada
131010,llegada
131028,llegada
131065,llegada
131119,llegada
131163,llegada
131175,llegada
131209,llegada
131238,llegada
131314,llegada
131385,llegada
131414,llegada
131419,llegada
131437,llegada
131458,llegada
131534,llegada
131554,llegada
131598,llegada
131639,llegada
131650,llegada
131700,llegada
131738,llegada
131796,llegada
131847,llegada
131887,llegada
131921,llegada
131947,llegada
131990,llegada
132057,llegada
132172,llegada
132252,llegada
132283,llegada
132304,llegada
132354,llegada
132414,llegada
132446,llegada
132490,llegada
132544,llegada
132715,choque
132788,llegada
132812,llegada
132823,llegada
132834,llegada
132914,llegada
132973,llegada
132985,llegada
133056,llegada
133093,llegada
133128,llegada
133149,llegada
133196,llegada
133274,llegada
133308,llegada
133345,llegada
133368,llegada
133377,llegada
133428,llegada
133448,llegada
133472,llegada
133541,llegada
133583,llegada
133609,llegada
133686,llegada
133761,llegada
133795,llegada
133832,llegada
133871,llegada
133922,llegada
133985,llegada
134008,llegada
134048,llegada
134103,llegada
134145,llegada
134161,llegada
134213,llegada
134298,llegada
134356,llegada
134423,llegada
134451,llegada
134500,llegada
134560,llegada
134593,llegada
134786,llegada
134856,llegada
134942,llegada
134964,llegada
135015,llegada
135047,llegada
135077,llegada
135081,choque
135109,llegada
135195,llegada
135239,llegada
135320,llegada
135358,llegada
135390,llegada
135406,llegada
135430,llegada
135455,llegada
135521,llegada
135523,llegada
135548,llegada
135551,llegada
135606,llegada
135629,llegada
135709,llegada
135751,llegada
135790,llegada
135847,llegada
135894,llegada
135912,llegada
135973,llegada
136022,llegada
