#{"t_start": 1749222422.0327325, "env_id": "None"}
r,l,t
100.0,6,1399.649491
-100.0,27,1401.274284
100.0,30,1401.758204
100.0,76,1402.938054
100.0,35,1403.480977
100.0,48,1404.220571
100.0,137,1406.332828
100.0,92,1407.749004
100.0,36,1408.304097
100.0,53,1409.309706
100.0,8,1409.438874
100.0,36,1409.998775
100.0,68,1411.097512
100.0,101,1412.660594
100.0,47,1413.391454
100.0,33,1413.90757
100.0,66,1414.922718
100.0,92,1416.352992
100.0,29,1416.802805
100.0,1,1416.82483
100.0,44,1417.524567
100.0,39,1418.137614
100.0,103,1419.714396
100.0,27,1420.145736
100.0,94,1421.59783
100.0,49,1422.362314
100.0,39,1422.964824
100.0,6,1423.063828
100.0,38,1423.654317
-100.0,71,1424.750504
-100.0,36,1425.309228
-100.0,16,1425.560182
100.0,77,1426.781739
100.0,35,1427.383717
100.0,25,1427.781691
100.0,94,1429.233795
100.0,49,1429.999578
100.0,31,1430.473992
100.0,41,1431.112677
100.0,124,1434.422155
100.0,42,1435.129972
100.0,78,1436.349012
100.0,80,1437.609863
100.0,87,1438.957907
-100.0,31,1439.448847
100.0,24,1439.822309
100.0,35,1440.36794
100.0,55,1441.222286
-100.0,44,1441.905998
100.0,73,1443.049188
100.0,101,1444.618882
100.0,31,1445.11465
100.0,75,1446.348286
100.0,11,1446.528252
-100.0,10,1446.698551
100.0,23,1447.074564
100.0,43,1447.800235
100.0,78,1449.037606
100.0,34,1449.571444
100.0,52,1450.373854
100.0,56,1451.237894
100.0,38,1451.824095
100.0,22,1452.165999
100.0,56,1453.035268
100.0,22,1453.376187
100.0,21,1453.706302
100.0,73,1454.82847
100.0,56,1455.700244
100.0,28,1456.131502
-100.0,23,1456.493012
100.0,83,1457.872571
100.0,55,1458.732103
100.0,25,1459.116027
100.0,27,1459.537881
100.0,71,1460.646012
100.0,1,1460.668537
100.0,39,1461.286727
100.0,38,1461.874453
100.0,37,1462.454494
100.0,48,1463.22975
100.0,99,1464.817788
100.0,44,1468.056397
100.0,19,1468.405022
100.0,83,1470.86497
100.0,62,1471.846022
100.0,152,1474.22758
100.0,116,1476.050829
100.0,63,1477.04849
100.0,41,1477.70116
100.0,37,1478.299166
100.0,72,1479.557934
100.0,20,1479.884431
100.0,65,1480.935463
100.0,34,1481.489497
100.0,55,1482.353476
100.0,34,1482.885811
100.0,72,1484.033998
-100.0,60,1485.033011
100.0,66,1486.155551
100.0,54,1487.047706
100.0,14,1487.283384
100.0,44,1488.006835
100.0,32,1488.536442
-100.0,11,1488.714263
-100.0,21,1489.056939
100.0,31,1489.552078
100.0,95,1491.139844
100.0,14,1491.371005
100.0,10,1491.54424
100.0,40,1492.198664
100.0,46,1492.948705
100.0,66,1494.002871
100.0,64,1495.027375
100.0,7,1495.143496
100.0,32,1495.648046
100.0,48,1496.396706
100.0,110,1498.166161
100.0,86,1499.524421
100.0,59,1500.445786
100.0,40,1501.145518
100.0,58,1502.219762
100.0,16,1502.483371
100.0,66,1503.568849
100.0,22,1505.219274
100.0,25,1505.622025
100.0,20,1505.942521
100.0,37,1506.545202
100.0,22,1506.927408
100.0,50,1507.723117
100.0,16,1507.979234
100.0,59,1508.909856
100.0,74,1510.062183
100.0,129,1512.062477
100.0,83,1513.393308
100.0,11,1513.58194
100.0,64,1514.591847
100.0,25,1514.988283
100.0,61,1515.951927
100.0,59,1516.881905
100.0,26,1517.295988
100.0,65,1518.326469
100.0,29,1518.789412
100.0,56,1519.673374
100.0,21,1520.016323
100.0,63,1521.006887
100.0,18,1521.293699
100.0,75,1522.480949
-100.0,54,1523.330354
100.0,137,1525.505607
100.0,85,1526.951886
100.0,35,1527.513484
100.0,68,1528.591108
100.0,42,1529.260473
100.0,66,1530.29788
100.0,77,1531.51694
100.0,28,1531.966255
100.0,48,1532.733587
-100.0,17,1533.009675
100.0,34,1533.552896
100.0,42,1534.263163
100.0,68,1535.366353
100.0,12,1535.566325
100.0,74,1536.727424
100.0,36,1537.297028
100.0,99,1540.076726
100.0,68,1541.144806
100.0,29,1541.609661
100.0,18,1541.895694
100.0,45,1542.615052
100.0,43,1543.304887
100.0,75,1544.496117
100.0,19,1544.798599
100.0,9,1544.949729
100.0,37,1545.534623
100.0,8,1545.664947
100.0,62,1546.643548
100.0,51,1547.447685
100.0,22,1547.804969
-100.0,18,1548.097192
100.0,40,1548.725502
100.0,42,1549.392831
100.0,87,1550.767823
100.0,43,1551.453112
100.0,56,1552.356871
100.0,32,1553.052427
100.0,56,1553.969623
100.0,31,1554.489927
100.0,59,1555.481949
100.0,16,1555.745961
100.0,53,1556.645631
100.0,35,1557.223163
100.0,25,1557.635233
100.0,48,1558.417773
100.0,70,1559.559258
-100.0,9,1559.710458
100.0,59,1560.641335
100.0,33,1561.182518
100.0,56,1562.068893
100.0,69,1563.159219
100.0,35,1563.74648
100.0,30,1564.239134
100.0,29,1564.700431
100.0,21,1565.03442
100.0,48,1565.797293
100.0,19,1566.100615
100.0,8,1566.229012
100.0,74,1567.405131
100.0,39,1568.025638
100.0,38,1568.633273
100.0,56,1569.52816
100.0,7,1569.644316
100.0,76,1570.846121
100.0,55,1571.72863
100.0,40,1573.548626
100.0,35,1574.127522
100.0,87,1575.502605
100.0,19,1575.808963
100.0,33,1576.331698
100.0,42,1577.117421
100.0,43,1577.831957
-100.0,27,1578.268429
100.0,28,1578.710307
100.0,73,1579.882124
100.0,16,1580.143197
100.0,64,1581.16107
100.0,52,1581.984241
100.0,83,1583.290996
100.0,64,1584.300557
100.0,55,1585.180339
